type,id,username,text,url,epoch,media,retweetedTweet,retweetedTweetID,retweetedUserID,id_str,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,conversationIdStr,hashtags,mentionedUsers,links,viewCount,quotedTweet,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,location,cash_app_handle,user
tweet-,1888412455535018422,TDguokiL,"@mahoomsonsol Thank you, everyone $MAHOOM",https://twitter.com/TDguokiL/status/1888412455535018422,1739067589,[],False,,,1888412455535018422,en,"@mahoomsonsol Thank you, everyone $MAHOOM",0,0,0,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '110', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 1103719884, 'id_str': '1103719884', 'url': 'https://twitter.com/Vimal', 'username': 'Vimal', 'rawDescription': 'Seed oil hater. Cow lover. Spirit world believer.', 'created': datetime.datetime(2013, 1, 19, 13, 44, 43, tzinfo=datetime.timezone.utc), 'followersCount': 43, 'friendsCount': 50, 'statusesCount': 207, 'favouritesCount': 157, 'listedCount': 0, 'mediaCount': 0, 'location': 'Hawaii, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878883998438420480/MFAuJhrh_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412418952380473,antony_orlando,@mahoomsonsol Well done $MAHOOM,https://twitter.com/antony_orlando/status/1888412418952380473,1739067580,[],False,,,1888412418952380473,en,@mahoomsonsol Well done $MAHOOM,0,0,0,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '74', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 582064173, 'id_str': '582064173', 'url': 'https://twitter.com/GT', 'username': 'GT', 'rawDescription': 'Crypto Trader 🏛 DM for business 📩', 'created': datetime.datetime(2012, 5, 16, 16, 44, 45, tzinfo=datetime.timezone.utc), 'followersCount': 31, 'friendsCount': 77, 'statusesCount': 263, 'favouritesCount': 185, 'listedCount': 0, 'mediaCount': 0, 'location': 'London, England', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878883097153781760/XsOn0eRe_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412392440103374,Albinshaju3,@mahoomsonsol $MAHOOM back!,https://twitter.com/Albinshaju3/status/1888412392440103374,1739067574,[],False,,,1888412392440103374,en,@mahoomsonsol $MAHOOM back!,0,0,0,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '57', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 2928547009, 'id_str': '2928547009', 'url': 'https://twitter.com/Theodor', 'username': 'Theodor', 'rawDescription': 'Selling Arsenal tickets at Face Value, DM me if interested🎫📩', 'created': datetime.datetime(2014, 12, 13, 12, 32, 17, tzinfo=datetime.timezone.utc), 'followersCount': 46, 'friendsCount': 45, 'statusesCount': 197, 'favouritesCount': 150, 'listedCount': 0, 'mediaCount': 0, 'location': 'South West, England', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878885506345320449/L8NnV5ZK_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412380733825299,Tarotition,@mahoomsonsol 🫡 $MAHOOM 🚀🚀🚀 https://t.co/o5rMRy4UhW,https://twitter.com/Tarotition/status/1888412380733825299,1739067571,"[{'display_url': 'pic.x.com/o5rMRy4UhW', 'expanded_url': 'https://x.com/elofmars/status/1864106349845729700/photo/1', 'id_str': '1864106340941221891', 'indices': [28, 51], 'media_key': '16_1864106340941221891', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Gd6i1zNa0AMw6SF.jpg', 'source_status_id_str': '1864106349845729700', 'source_user_id_str': '1822409170706104320', 'type': 'animated_gif', 'url': 'https://t.co/o5rMRy4UhW', 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 298, 'w': 498, 'resize': 'fit'}, 'medium': {'h': 298, 'w': 498, 'resize': 'fit'}, 'small': {'h': 298, 'w': 498, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 298, 'width': 498, 'focus_rects': []}, 'video_info': {'aspect_ratio': [249, 149], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/Gd6i1zNa0AMw6SF.mp4'}]}, 'media_results': {'result': {'media_key': '16_1864106340941221891'}}}]",False,,,1888412380733825299,qme,@mahoomsonsol 🫡 $MAHOOM 🚀🚀🚀 https://t.co/o5rMRy4UhW,0,0,0,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '98', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 2385536911, 'id_str': '2385536911', 'url': 'https://twitter.com/Roland Wheeler', 'username': 'Roland Wheeler', 'rawDescription': 'Chief of 𝕏RP - donations only: rspPpe2fEs4SjDUsneqUTvQ5hn1EtjDNE3 😍 WAGMI + Likes, retweets, follows ≠ endorsements.', 'created': datetime.datetime(2014, 3, 12, 16, 52, 42, tzinfo=datetime.timezone.utc), 'followersCount': 53, 'friendsCount': 183, 'statusesCount': 2422, 'favouritesCount': 160, 'listedCount': 1, 'mediaCount': 1, 'location': 'United Kingdom', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878886969293332480/WSLH_ysO_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412365403885787,coolgirl09876,@mahoomsonsol $MAHOOM is the one always has been https://t.co/Vm5V0LaGhr,https://twitter.com/coolgirl09876/status/1888412365403885787,1739067567,"[{'display_url': 'pic.x.com/Vm5V0LaGhr', 'expanded_url': 'https://x.com/lb6982105/status/1864040474803397117/photo/1', 'id_str': '1864040472379035648', 'indices': [49, 72], 'media_key': '3_1864040472379035648', 'media_url_https': 'https://pbs.twimg.com/media/Gd5m7vsakAAp-6_.jpg', 'source_status_id_str': '1864040474803397117', 'source_user_id_str': '1811408272764870656', 'type': 'photo', 'url': 'https://t.co/Vm5V0LaGhr', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 345, 'y': 183, 'h': 283, 'w': 283}]}, 'medium': {'faces': [{'x': 272, 'y': 144, 'h': 223, 'w': 223}]}, 'small': {'faces': [{'x': 154, 'y': 82, 'h': 126, 'w': 126}]}, 'orig': {'faces': [{'x': 345, 'y': 183, 'h': 283, 'w': 283}]}}, 'sizes': {'large': {'h': 1518, 'w': 1080, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 854, 'resize': 'fit'}, 'small': {'h': 680, 'w': 484, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1518, 'width': 1080, 'focus_rects': [{'x': 0, 'y': 39, 'w': 1080, 'h': 605}, {'x': 0, 'y': 0, 'w': 1080, 'h': 1080}, {'x': 0, 'y': 0, 'w': 1080, 'h': 1231}, {'x': 113, 'y': 0, 'w': 759, 'h': 1518}, {'x': 0, 'y': 0, 'w': 1080, 'h': 1518}]}, 'media_results': {'result': {'media_key': '3_1864040472379035648'}}}]",False,,,1888412365403885787,en,@mahoomsonsol $MAHOOM is the one always has been https://t.co/Vm5V0LaGhr,0,0,0,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '148', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 424723781, 'id_str': '424723781', 'url': 'https://twitter.com/teben', 'username': 'teben', 'rawDescription': ""bend over , put ma sword innit . i'm $sirius, never fading $again."", 'created': datetime.datetime(2011, 11, 30, 3, 17, 13, tzinfo=datetime.timezone.utc), 'followersCount': 41, 'friendsCount': 40, 'statusesCount': 207, 'favouritesCount': 166, 'listedCount': 0, 'mediaCount': 1, 'location': 'Chattanooga, TN', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878888989018472448/AHBzAeKR_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412321862594935,Pankajk30444595,@mahoomsonsol I will buy my car from my bag of $MAHOOM ! What a life hack 😶‍🌫️,https://twitter.com/Pankajk30444595/status/1888412321862594935,1739067557,[],False,,,1888412321862594935,en,@mahoomsonsol I will buy my car from my bag of $MAHOOM ! What a life hack 😶‍🌫️,0,0,0,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '70', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 3061710128, 'id_str': '3061710128', 'url': 'https://twitter.com/jnbfdgkknnferuor', 'username': 'jnbfdgkknnferuor', 'rawDescription': 'I like the world of chains', 'created': datetime.datetime(2015, 3, 4, 17, 48, 34, tzinfo=datetime.timezone.utc), 'followersCount': 22, 'friendsCount': 39, 'statusesCount': 193, 'favouritesCount': 154, 'listedCount': 0, 'mediaCount': 0, 'location': 'New Delhi, India', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878888883816923136/nZuI-IRz_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412317802496419,HunterVerdi_54,@mahoomsonsol This is just the start! Let’s grow $MAHOOM,https://twitter.com/HunterVerdi_54/status/1888412317802496419,1739067556,[],False,,,1888412317802496419,en,@mahoomsonsol This is just the start! Let’s grow $MAHOOM,0,0,0,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '100', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 913398272, 'id_str': '913398272', 'url': 'https://twitter.com/Lakshay Kathpalia', 'username': 'Lakshay Kathpalia', 'rawDescription': '🏆⚽️🎮 Real Madrid, Florentino Perez and Zizou, in that order! Escribo como me salga de los 🥚. Periodista destructivo.', 'created': datetime.datetime(2012, 10, 29, 22, 46, 35, tzinfo=datetime.timezone.utc), 'followersCount': 37, 'friendsCount': 62, 'statusesCount': 209, 'favouritesCount': 163, 'listedCount': 0, 'mediaCount': 0, 'location': 'Dubái, Emiratos Árabes Unidos', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878884160380502017/IW42dtzf_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412287309902297,72Misha,@mahoomsonsol Proud to be part of the $MAHOOM journey! 🙌,https://twitter.com/72Misha/status/1888412287309902297,1739067548,[],False,,,1888412287309902297,en,@mahoomsonsol Proud to be part of the $MAHOOM journey! 🙌,0,0,1,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '99', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 1647477870, 'id_str': '1647477870', 'url': 'https://twitter.com/da Vinci', 'username': 'da Vinci', 'rawDescription': 'Fear the sins you commit in secret, Because the witness for those sins is the judge himself.\nHazrat Ali RA', 'created': datetime.datetime(2013, 8, 5, 10, 43, 16, tzinfo=datetime.timezone.utc), 'followersCount': 24, 'friendsCount': 69, 'statusesCount': 210, 'favouritesCount': 164, 'listedCount': 0, 'mediaCount': 0, 'location': 'Davenport, IA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878887697428660224/hlyoMiYR_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412282910105977,cheikhnajaaw,@mahoomsonsol Can’t believe how fast it happened $MAHOOM,https://twitter.com/cheikhnajaaw/status/1888412282910105977,1739067547,[],False,,,1888412282910105977,en,@mahoomsonsol Can’t believe how fast it happened $MAHOOM,0,0,0,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '98', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 986425045, 'id_str': '986425045', 'url': 'https://twitter.com/jxnnis.de', 'username': 'jxnnis.de', 'rawDescription': 'investor\nanalyst\nProprietary Trader\n#1 trader for @bitgetglobal Canada                                                                      \nhttps://t.co/iaeeRBxL0Y', 'created': datetime.datetime(2012, 12, 3, 11, 10, 24, tzinfo=datetime.timezone.utc), 'followersCount': 34, 'friendsCount': 53, 'statusesCount': 195, 'favouritesCount': 150, 'listedCount': 0, 'mediaCount': 0, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878884373690269696/-99bwdli_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888412229868855775,Razanahmed7_7,@mahoomsonsol My best friend $MAHOOM 🫶🏻,https://twitter.com/Razanahmed7_7/status/1888412229868855775,1739067535,[],False,,,1888412229868855775,en,@mahoomsonsol My best friend $MAHOOM 🫶🏻,0,0,1,0,1888411755170132234,1888411755170132234,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '80', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8884117551701322e+18,1376128904.0,,,"{'id': 2732338840, 'id_str': '2732338840', 'url': 'https://twitter.com/C', 'username': 'C', 'rawDescription': 'Everyday hero juggling parenthood, work, and home chaos with a smile and unshakable optimism. Coffee-fueled, laugh-ready, resilient! (Not a financial advice)', 'created': datetime.datetime(2014, 8, 3, 10, 4, 24, tzinfo=datetime.timezone.utc), 'followersCount': 44, 'friendsCount': 40, 'statusesCount': 194, 'favouritesCount': 152, 'listedCount': 0, 'mediaCount': 0, 'location': 'Denver, CO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1878892265206390785/EbIhC_8U_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
