type,id,username,text,url,epoch,media,retweetedTweet,retweetedTweetID,retweetedUserID,id_str,lang,rawContent,replyCount,retweetCount,likeCount,quoteCount,conversationId,conversationIdStr,hashtags,mentionedUsers,links,viewCount,quotedTweet,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,location,cash_app_handle,user
tweet-,1888409984246931886,yair_machado12,@notIkigai $MAHOOM,https://twitter.com/yair_machado12/status/1888409984246931886,1739066999,[],False,,,1888409984246931886,qme,@notIkigai $MAHOOM,0,0,0,0,1888409568977510449,1888409568977510449,[],"[{'id_str': '1302508048469168128', 'name': 'Ikigai', 'screen_name': 'notIkigai', 'indices': [0, 10]}]",[],"{'count': '42', 'state': 'EnabledWithCount'}",False,notIkigai,1.8884095689775104e+18,1.302508048469168e+18,,,"{'id': 3078044907, 'id_str': '3078044907', 'url': 'https://twitter.com/Mehmet Ögeyıldız', 'username': 'Mehmet Ögeyıldız', 'rawDescription': '🛒Marketplace for...\nApps, Templates, Themes, Freelancers, Influencers, & More!\n📬DM Us to Get Your App or Service Featured on https://t.co/QE4HrqtDQ0', 'created': datetime.datetime(2015, 3, 7, 20, 57, 36, tzinfo=datetime.timezone.utc), 'followersCount': 64, 'friendsCount': 80, 'statusesCount': 598, 'favouritesCount': 340, 'listedCount': 0, 'mediaCount': 0, 'location': 'Globetrotter', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865689350068994049/jshK8Hhh_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409977825497480,nhiiaelfsone,@notIkigai Mega bullish on $MAHOOM,https://twitter.com/nhiiaelfsone/status/1888409977825497480,1739066998,[],False,,,1888409977825497480,en,@notIkigai Mega bullish on $MAHOOM,0,0,0,0,1888409568977510449,1888409568977510449,[],"[{'id_str': '1302508048469168128', 'name': 'Ikigai', 'screen_name': 'notIkigai', 'indices': [0, 10]}]",[],"{'count': '21', 'state': 'EnabledWithCount'}",False,notIkigai,1.8884095689775104e+18,1.302508048469168e+18,,,"{'id': 593601270, 'id_str': '593601270', 'url': 'https://twitter.com/💎ALTSTEIN TRADE💎', 'username': '💎ALTSTEIN TRADE💎', 'rawDescription': 'Drugs not hugs 🖤🧪💊', 'created': datetime.datetime(2012, 5, 29, 8, 47, 32, tzinfo=datetime.timezone.utc), 'followersCount': 43, 'friendsCount': 115, 'statusesCount': 557, 'favouritesCount': 328, 'listedCount': 1, 'mediaCount': 0, 'location': 'Houston, TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865698987010834432/q84ud08I_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409962964979839,georgiamaybird,@notIkigai Always has been $MAHOOM,https://twitter.com/georgiamaybird/status/1888409962964979839,1739066994,[],False,,,1888409962964979839,en,@notIkigai Always has been $MAHOOM,0,0,0,0,1888409568977510449,1888409568977510449,[],"[{'id_str': '1302508048469168128', 'name': 'Ikigai', 'screen_name': 'notIkigai', 'indices': [0, 10]}]",[],"{'count': '37', 'state': 'EnabledWithCount'}",False,notIkigai,1.8884095689775104e+18,1.302508048469168e+18,,,"{'id': 3266614139, 'id_str': '3266614139', 'url': 'https://twitter.com/Btnykk 🏁', 'username': 'Btnykk 🏁', 'rawDescription': ""It's not up for discussion"", 'created': datetime.datetime(2015, 5, 17, 10, 44, 56, tzinfo=datetime.timezone.utc), 'followersCount': 94, 'friendsCount': 107, 'statusesCount': 594, 'favouritesCount': 391, 'listedCount': 0, 'mediaCount': 0, 'location': 'New York, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865683423513194496/eCWG3G3Z_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409928676598269,Candice_34384,@notIkigai $MAHOOM 🤑,https://twitter.com/Candice_34384/status/1888409928676598269,1739066986,[],False,,,1888409928676598269,qme,@notIkigai $MAHOOM 🤑,0,0,0,0,1888409568977510449,1888409568977510449,[],"[{'id_str': '1302508048469168128', 'name': 'Ikigai', 'screen_name': 'notIkigai', 'indices': [0, 10]}]",[],"{'count': '39', 'state': 'EnabledWithCount'}",False,notIkigai,1.8884095689775104e+18,1.302508048469168e+18,,,"{'id': 3241550987, 'id_str': '3241550987', 'url': 'https://twitter.com/rhm_4f4nd1', 'username': 'rhm_4f4nd1', 'rawDescription': ""I'm a rapper who spits over DUBSTEP https://t.co/ihKbDXpOfx MGMT: OFFICIAL.NEMZ@gmail.com  CEO/Owner @DoomstarRecords MY IG GOT BANNED"", 'created': datetime.datetime(2015, 5, 8, 6, 59, 58, tzinfo=datetime.timezone.utc), 'followersCount': 57, 'friendsCount': 79, 'statusesCount': 619, 'favouritesCount': 357, 'listedCount': 0, 'mediaCount': 0, 'location': 'London, England', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865685636226908160/lCHmKAfP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409889682432021,jOHnnycOZza14,@notIkigai Easy closing right there! Bullish on $MAHOOM,https://twitter.com/jOHnnycOZza14/status/1888409889682432021,1739066977,[],False,,,1888409889682432021,en,@notIkigai Easy closing right there! Bullish on $MAHOOM,0,0,0,0,1888409568977510449,1888409568977510449,[],"[{'id_str': '1302508048469168128', 'name': 'Ikigai', 'screen_name': 'notIkigai', 'indices': [0, 10]}]",[],"{'count': '50', 'state': 'EnabledWithCount'}",False,notIkigai,1.8884095689775104e+18,1.302508048469168e+18,,,"{'id': 2997071163, 'id_str': '2997071163', 'url': 'https://twitter.com/Zeki Özcan', 'username': 'Zeki Özcan', 'rawDescription': 'Logo Designer / Graphic Designer', 'created': datetime.datetime(2015, 1, 25, 3, 1, 40, tzinfo=datetime.timezone.utc), 'followersCount': 61, 'friendsCount': 95, 'statusesCount': 628, 'favouritesCount': 364, 'listedCount': 0, 'mediaCount': 1, 'location': 'Hell ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1865681100325974016/GU2get80_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409870996541896,SSyahadati,"I really am just way better than all of you at this $Mahoom 🚀 

Unrivaled liquidity, security, and exclusive rewards make it the ultimate play. 💎 

Game changing performance meets blockchain brilliance. 🔥 https://t.co/ZYSvcoXBnb",https://twitter.com/SSyahadati/status/1888409870996541896,1739066972,"[{'display_url': 'pic.x.com/ZYSvcoXBnb', 'expanded_url': 'https://x.com/SSyahadati/status/1888409870996541896/photo/1', 'id_str': '1888409855246929920', 'indices': [205, 228], 'media_key': '3_1888409855246929920', 'media_url_https': 'https://pbs.twimg.com/media/GjT6whRXEAABk0y.jpg', 'type': 'photo', 'url': 'https://t.co/ZYSvcoXBnb', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'medium': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1062, 'width': 1062, 'focus_rects': [{'x': 0, 'y': 154, 'w': 1062, 'h': 595}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}, {'x': 0, 'y': 0, 'w': 932, 'h': 1062}, {'x': 0, 'y': 0, 'w': 531, 'h': 1062}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1888409855246929920'}}}]",False,,,1888409870996541896,en,"I really am just way better than all of you at this $Mahoom 🚀 

Unrivaled liquidity, security, and exclusive rewards make it the ultimate play. 💎 

Game changing performance meets blockchain brilliance. 🔥 https://t.co/ZYSvcoXBnb",0,1,4,0,1888409870996541896,1888409870996541896,[],[],[],"{'count': '216', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 4923331092, 'id_str': '4923331092', 'url': 'https://twitter.com/Silvia Syahadati', 'username': 'Silvia Syahadati', 'rawDescription': '', 'created': datetime.datetime(2016, 2, 18, 2, 2, 34, tzinfo=datetime.timezone.utc), 'followersCount': 85, 'friendsCount': 159, 'statusesCount': 1784, 'favouritesCount': 1582, 'listedCount': 1, 'mediaCount': 121, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1819157355776344064/ApLet_dg_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409592788394321,STIVENDAZAORO14,"$MAHOOM #UFC312 😂

https://t.co/Wr3Hdj4OBG",https://twitter.com/STIVENDAZAORO14/status/1888409592788394321,1739066906,[],False,,,1888409592788394321,qme,"$MAHOOM #UFC312 😂

https://t.co/Wr3Hdj4OBG",0,0,0,0,1888409592788394321,1888409592788394321,"[{'indices': [8, 15], 'text': 'UFC312'}]",[],"[{'display_url': 'youtube.com/shorts/zWpYyMd…', 'expanded_url': 'https://youtube.com/shorts/zWpYyMdxZoY?feature=shared', 'url': 'https://t.co/Wr3Hdj4OBG', 'indices': [19, 42]}]","{'count': '138', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 1452449427248009219, 'id_str': '1452449427248009219', 'url': 'https://twitter.com/STIVEN DAZA OROZCO', 'username': 'STIVEN DAZA OROZCO', 'rawDescription': 'Profesional en Educación y Marketing, de ideales progresistas, creyente en un futuro libre de conflictos sociales mediante proyectos basados en paz y educación.', 'created': datetime.datetime(2021, 10, 25, 1, 38, 54, tzinfo=datetime.timezone.utc), 'followersCount': 1933, 'friendsCount': 1108, 'statusesCount': 11479, 'favouritesCount': 1834, 'listedCount': 2, 'mediaCount': 2733, 'location': 'Colombia', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1799999850995486720/HWkCcIoz_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409568977510449,notIkigai,Got some $MAHOOM as its about to get bonded,https://twitter.com/notIkigai/status/1888409568977510449,1739066900,[],False,,,1888409568977510449,en,Got some $MAHOOM as its about to get bonded,28,27,61,0,1888409568977510449,1888409568977510449,[],[],[],"{'count': '1268', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 1302508048469168128, 'id_str': '1302508048469168128', 'url': 'https://twitter.com/Ikigai', 'username': 'Ikigai', 'rawDescription': '2024: “Do the impossible”', 'created': datetime.datetime(2020, 9, 6, 7, 25, 3, tzinfo=datetime.timezone.utc), 'followersCount': 210, 'friendsCount': 1637, 'statusesCount': 6155, 'favouritesCount': 2545, 'listedCount': 2, 'mediaCount': 131, 'location': 'Worldwide', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1749898024397217792/KMtlBED2_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409475037417925,yogeshkhiladi07,"What if $Mahoom surpasses every expectation? 🌟

Unrivaled liquidity.

Exclusive rewards.

Innovation redefined.

8WxMUeXAd8aYtyEzkcU9KiABgFyFTfzdJQpcvh7ppump https://t.co/aKo4EkleEb",https://twitter.com/yogeshkhiladi07/status/1888409475037417925,1739066878,"[{'display_url': 'pic.x.com/aKo4EkleEb', 'expanded_url': 'https://x.com/yogeshkhiladi07/status/1888409475037417925/photo/1', 'id_str': '1888409460353183744', 'indices': [158, 181], 'media_key': '3_1888409460353183744', 'media_url_https': 'https://pbs.twimg.com/media/GjT6ZiLWsAAWQA4.jpg', 'type': 'photo', 'url': 'https://t.co/aKo4EkleEb', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'medium': {'h': 1062, 'w': 1062, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1062, 'width': 1062, 'focus_rects': [{'x': 0, 'y': 154, 'w': 1062, 'h': 595}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}, {'x': 0, 'y': 0, 'w': 932, 'h': 1062}, {'x': 0, 'y': 0, 'w': 531, 'h': 1062}, {'x': 0, 'y': 0, 'w': 1062, 'h': 1062}]}, 'media_results': {'result': {'media_key': '3_1888409460353183744'}}}]",False,,,1888409475037417925,en,"What if $Mahoom surpasses every expectation? 🌟

Unrivaled liquidity.

Exclusive rewards.

Innovation redefined.

8WxMUeXAd8aYtyEzkcU9KiABgFyFTfzdJQpcvh7ppump https://t.co/aKo4EkleEb",1,3,3,0,1888409475037417925,1888409475037417925,[],[],[],"{'count': '239', 'state': 'EnabledWithCount'}",False,,,,,,"{'id': 2653177682, 'id_str': '2653177682', 'url': 'https://twitter.com/Larry Austin', 'username': 'Larry Austin', 'rawDescription': 'crypto BD guy @0xRoundtable • trader • builder • always stay humble • DM for marketing proposals', 'created': datetime.datetime(2014, 7, 17, 8, 1, 57, tzinfo=datetime.timezone.utc), 'followersCount': 58, 'friendsCount': 147, 'statusesCount': 2130, 'favouritesCount': 1855, 'listedCount': 0, 'mediaCount': 101, 'location': 'Island, LA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1838320818482208768/T1jIcv4N_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
tweet-,1888409102855938368,Habibur22604391,@mahoomsonsol $MAHOOM!!!,https://twitter.com/Habibur22604391/status/1888409102855938368,1739066789,[],False,,,1888409102855938368,und,@mahoomsonsol $MAHOOM!!!,0,0,0,0,1888398743461863704,1888398743461863704,[],"[{'id_str': '1376128904', 'name': 'Patrick Mahomes', 'screen_name': 'mahoomsonsol', 'indices': [0, 13]}]",[],"{'count': '59', 'state': 'EnabledWithCount'}",False,mahoomsonsol,1.8883987434618637e+18,1376128904.0,,,"{'id': 2239412433, 'id_str': '2239412433', 'url': 'https://twitter.com/Habibur Rahman', 'username': 'Habibur Rahman', 'rawDescription': 'KOL Talent Manager | WEB3 Marketer | Business Development @SeedhunterHQ | #RWAs #Memecoin #solana | Smart crypto moves for smart investors', 'created': datetime.datetime(2013, 12, 23, 7, 24, 38, tzinfo=datetime.timezone.utc), 'followersCount': 55, 'friendsCount': 65, 'statusesCount': 298, 'favouritesCount': 189, 'listedCount': 0, 'mediaCount': 1, 'location': 'Keplar 69', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1874917314400813056/peLYs07X_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}"
